State,Year,Month,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,Temp,Count,price,Megawatthours
WY,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0530139858853,-2.95810599874e-07,-0.297047423488,-1.32360744138e-07
AK,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.119512537919,-2.96247501903e-07,0.301813775908,-1.57921489612e-07
AL,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.022430263642,-3.85490308484e-08,-0.117114356697,2.5053285858e-08
AR,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0412294323603,-1.53219100571e-07,-0.202960285509,-7.09783186534e-08
AZ,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0387041708907,6.14310711582e-09,-0.117801124127,-2.15724117074e-08
CA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0308478018741,1.4778354999e-06,0.126688081131,4.5523107014e-07
CO,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0908929079297,-3.98470542108e-08,-0.132223240168,-4.65990063557e-08
CT,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0636762009793,-1.43242420231e-07,0.508530772489,-1.01955935957e-07
DC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0493663859847,-3.04137815042e-07,0.185750080154,-1.46634645435e-07
DE,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0440352784377,-2.81332975224e-07,0.113639499951,-1.49153035322e-07
FL,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0213409351649,8.07866033794e-07,0.0635054775247,3.21993066092e-07
GA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0185020791337,2.14643399101e-07,-0.132910007598,1.36062855186e-07
HI,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.040420688491,-2.77691137236e-07,0.886939626694,-1.50920288177e-07
IA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0925764155761,-1.50186033288e-07,-0.229744215299,-5.8479396127e-08
ID,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0925764155761,-2.40517364889e-07,-0.233178052451,-1.1441697565e-07
IL,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0664820470566,3.36166169278e-07,-0.125355565863,1.76688905655e-07
IN,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0628344471561,3.39680531767e-08,-0.209827959814,8.35552661098e-08
KS,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0737772468578,-1.61895505477e-07,-0.197466146065,-7.99588766016e-08
KY,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0482440475538,-6.89139588865e-08,-0.284685609739,6.37079929378e-08
LA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0131709715867,-6.83267606638e-08,-0.261335517102,3.07730762453e-09
MA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0667626316644,2.92739047684e-08,0.264041567231,-4.08175230229e-08
MD,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0488052167692,-4.41344072415e-08,0.143170499463,-1.2753351237e-08
ME,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0866841388137,-2.40615507829e-07,0.200858963625,-1.46149951955e-07
MI,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0819142004821,2.34637534144e-07,-0.0498111485078,7.69166944377e-08
MN,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11446201498,-2.85427179774e-08,-0.16312777454,-6.4153147966e-09
MO,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0622732779406,2.95437978555e-08,-0.262709051963,3.90839787886e-08
MS,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0238331866807,-1.59196930197e-07,-0.140464449334,-6.86745598613e-08
MT,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11446201498,-2.66196560157e-07,-0.19059847176,-1.3714584289e-07
NC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0339342325592,2.40705091072e-07,-0.142524751625,1.38060277129e-07
ND,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.127368906935,-2.8845070903e-07,-0.279878237725,-1.38053882061e-07
NE,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.095943430869,-2.16987713377e-07,-0.264082586824,-9.65373983164e-08
NH,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0830365389131,-2.52606489058e-07,0.307307915352,-1.49388948586e-07
NJ,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0516110628466,1.31653586176e-07,0.239317939733,8.60087750351e-09
NM,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0594674318632,-2.16485738311e-07,-0.180296960303,-1.21632779459e-07
NV,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0751801698965,-1.9021898923e-07,-0.0285213581623,-9.88716586773e-08
NY,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0774248467584,6.13075646862e-07,0.348513961182,1.66900659272e-07
OH,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0622732779406,3.19903243935e-07,-0.112993752114,2.05328299117e-07
OK,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0510498936311,-1.04889391703e-07,-0.277131168003,-3.6512464969e-08
OR,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0681655547031,-1.10692982051e-07,-0.191972006621,-3.70192735219e-08
PA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0670432162721,3.70978466011e-07,-0.0601126599653,1.89866301402e-07
RI,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0580645088245,-2.76306705415e-07,0.246185614038,-1.55767079368e-07
SC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0221496790343,-4.49731263824e-08,-0.154886565374,1.00544122453e-08
SD,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.110253245864,-2.81936056483e-07,-0.213948564397,-1.44918285969e-07
TN,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0417906015758,3.96864203663e-08,-0.161754239679,5.04043402264e-08
TX,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0272002019735,9.80431548794e-07,-0.0690406365618,6.24949065366e-07
UT,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0875258926369,-2.07818934345e-07,-0.28674591203,-1.02452663483e-07
VA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.047963462946,9.43845156112e-08,-0.110933449822,1.13083771686e-07
VT,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0866841388137,-2.91741223737e-07,0.183003010432,-1.60368824056e-07
WA,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07349666225,4.5034617986e-08,-0.251034005644,7.84896218552e-08
WI,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0970657692999,1.48073034192e-08,-0.0834627526023,-4.38164710911e-09
WV,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0575033396091,-2.13748996332e-07,-0.237985424465,-9.16530402222e-08
WY,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.107447399786,-2.95276266086e-07,-0.301854795501,-1.31247752806e-07
AK,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.143923398792,-2.96248450144e-07,0.271596008966,-1.57812436451e-07
AL,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358983248134,-3.94010253629e-08,-0.125355565863,5.72701227373e-08
AR,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0457187860841,-1.53929096e-07,-0.197466146065,-5.28551883035e-08
AZ,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297254634431,5.62074486964e-09,-0.125355565863,-1.94864720282e-08
CA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213079252111,1.37578319869e-06,0.132182220575,4.06789351675e-07
CO,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0748995852887,-3.95373350029e-08,-0.124668798432,-4.63757589975e-08
CT,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0723743238191,-1.41251114187e-07,0.498916028462,-9.31846383011e-08
DC,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054416908924,-3.04023314944e-07,0.186436847584,-1.46598744341e-07
DE,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546974935317,-2.8121254862e-07,0.0834217330092,-1.4369273753e-07
FL,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000825248846284,8.04642014485e-07,-0.122608496141,4.07029027373e-07
GA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0308478018741,2.09070823961e-07,-0.134283542459,1.9277943099e-07
HI,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415430269219,-2.77770196827e-07,0.920591230789,-1.51014550088e-07
IA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109972661256,-1.5050890934e-07,-0.235238354743,-5.72248683252e-08
ID,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0690073085263,-2.40463433683e-07,-0.25858844738,-1.17543989591e-07
IL,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0878064772446,3.36766168754e-07,-0.116427589266,1.99545207415e-07
IN,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0810724466589,3.43797082893e-08,-0.213948564397,1.02157719136e-07
KS,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0718131546036,-1.61982150996e-07,-0.193345541482,-7.12812377176e-08
KY,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645179548025,-6.94220975181e-08,-0.277131168003,7.70652100802e-08
LA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0201855867801,-6.93380596618e-08,-0.198839680926,3.26236201433e-08
MA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0754607545042,2.93866269141e-08,0.269535706675,-3.35745492661e-08
MD,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0577839242168,-4.35971102e-08,0.163086754947,1.04139970882e-09
ME,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0911734925374,-2.40573429636e-07,0.209100172791,-1.45767246301e-07
MI,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0883676464601,2.32689017474e-07,-0.0628597296873,7.86945740162e-08
MN,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123440722427,-2.87909200522e-08,-0.159007169957,-6.58703741258e-10
MO,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0765830929351,3.04048006592e-08,-0.270263493698,5.78759608658e-08
MS,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0342148171669,-1.60236794955e-07,-0.160380704818,-4.89549796977e-08
MT,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903317387142,-2.66319712954e-07,-0.189224936899,-1.35754201633e-07
NC,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0454382014764,2.36191701099e-07,-0.132910007598,1.93627472254e-07
ND,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.120915460958,-2.8852905744e-07,-0.277817935434,-1.37319115926e-07
NE,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0861229695982,-2.17309759717e-07,-0.263395819393,-9.60774909517e-08
NH,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0889288156756,-2.50712140653e-07,0.298379938756,-1.46106037738e-07
NJ,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0605897702942,1.33261802867e-07,0.266788636953,1.81670253636e-08
NM,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0538557397085,-2.16171159369e-07,-0.16312777454,-1.21444456685e-07
NV,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0558198319626,-1.90293189086e-07,-0.0800289154498,-1.01251814996e-07
NY,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0869647234214,6.11728789089e-07,0.355381635487,1.83433083983e-07
OH,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0779860159738,3.19750814198e-07,-0.101318705795,2.24728503155e-07
OK,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0493663859847,-1.05533839975e-07,-0.253781075366,-3.36706205916e-08
OR,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0445964476532,-1.10973424318e-07,-0.201586750648,-5.63695032384e-08
PA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760219237197,3.7059715461e-07,-0.0463773113553,2.20578221894e-07
RI,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0684461393108,-2.75453999719e-07,0.264728334661,-1.56553744122e-07
SC,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0339342325592,-4.77115277833e-08,-0.128102635585,3.90859892498e-08
SD,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106605645963,-2.82412547572e-07,-0.221503006133,-1.42377579962e-07
TN,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0561004165704,3.99019081275e-08,-0.180983727733,1.03256723402e-07
TX,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0235526020729,9.71917411625e-07,-0.0642332645483,6.93404954006e-07
UT,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0723743238191,-2.07946946877e-07,-0.27232379599,-1.06891790579e-07
VA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563810011781,9.43630616592e-08,-0.1081863801,1.33011377145e-07
VT,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0917346617529,-2.917339934e-07,0.177508870988,-1.60031152733e-07
WA,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0462799552996,4.39858634695e-08,-0.254467842797,7.93380077695e-08
WI,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10576389214,1.43488289086e-08,-0.0546185205213,-1.97504444039e-11
WV,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0704102315649,-2.13435721221e-07,-0.211888262106,-8.41853543427e-08
WY,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0858423849905,-2.95505858932e-07,-0.292926818905,-1.29650786017e-07
AK,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117829030272,-2.96259354915e-07,0.29082549702,-1.59639830817e-07
AL,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0342148171669,-3.90744748778e-08,-0.147332123639,3.8342147319e-08
AR,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0457187860841,-1.53947231109e-07,-0.206394122662,-6.16821757353e-08
AZ,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0238331866807,6.19324535729e-09,-0.115740821836,-3.70345530272e-08
CA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0168185714873,1.36426989385e-06,0.100590918772,3.71807297712e-07
CO,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0791083544048,-3.9285102904e-08,-0.116427589266,-5.86515490493e-08
CT,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645179548025,-1.42231002703e-07,0.494108656448,-1.04140962654e-07
DC,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0614315241174,-3.03960019859e-07,0.218714916818,-1.49064546308e-07
DE,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0600286010787,-2.8116371421e-07,0.0950967793277,-1.47130166684e-07
FL,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000544664238547,8.02434509499e-07,0.0257332688472,3.21643073514e-07
GA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0300060480509,2.09793383583e-07,-0.12123496128,1.45241472285e-07
HI,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384565962368,-2.77806467044e-07,0.975532625229,-1.53988338163e-07
IA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0995910307695,-1.50475009725e-07,-0.246226633631,-6.91774049335e-08
ID,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670432162721,-2.40474812575e-07,-0.264769354254,-1.24862413085e-07
IL,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760219237197,3.37118440275e-07,-0.112306984683,1.62727717241e-07
IN,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760219237197,3.35322179194e-08,-0.208454424953,7.62378191252e-08
KS,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642373701947,-1.62228575119e-07,-0.166561611693,-8.90535425845e-08
KY,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0622732779406,-6.92783204805e-08,-0.266829656546,6.60112060332e-08
LA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022430263642,-6.92397981909e-08,-0.178923425442,1.48125420958e-08
MA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0659208778412,3.01897870185e-08,0.253740055773,-3.76184196866e-08
MD,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0617121087251,-4.33582720049e-08,0.174761801266,-1.7305035441e-08
ME,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0791083544048,-2.4058658648e-07,0.201545731055,-1.49175925859e-07
MI,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833171235208,2.32835165114e-07,-0.0690406365618,5.55257604195e-08
MN,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112217338118,-2.85621569174e-08,-0.147332123639,-2.22363521652e-08
MO,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0684461393108,3.07912088559e-08,-0.266142889115,3.38940018679e-08
MS,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0339342325592,-1.60085076399e-07,-0.150765960791,-6.19977032635e-08
MT,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0889288156756,-2.66301696375e-07,-0.187164634608,-1.40829323776e-07
NC,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0445964476532,2.36633581393e-07,-0.120548193849,1.50446125572e-07
ND,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.122037799388,-2.88436722476e-07,-0.252407540505,-1.40851955825e-07
NE,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0835977081286,-2.17334176922e-07,-0.237985424465,-1.04715638633e-07
NH,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0771442621506,-2.5071889687e-07,0.271596008966,-1.48621096004e-07
NJ,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0608703549019,1.31908307407e-07,0.253740055773,-3.97544777988e-09
NM,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0496469705924,-2.16147334814e-07,-0.152826263083,-1.2673311853e-07
NV,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0476828783383,-1.90367744533e-07,-0.0511846833688,-1.10656005844e-07
NY,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0805112774435,6.10853444141e-07,0.370490518958,1.57419812409e-07
OH,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760219237197,3.19794433283e-07,-0.103379008087,1.86333748711e-07
OK,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047963462946,-1.05484531444e-07,-0.246913401061,-5.02069226208e-08
OR,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042632355399,-1.10830951112e-07,-0.197466146065,-6.58442038338e-08
PA,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0757413391119,3.7051003497e-07,0.00169640877968,1.8391243538e-07
RI,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0603091856864,-2.75135983403e-07,0.27640338098,-1.57623022283e-07
SC,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0325313095205,-4.76797617106e-08,-0.128789403015,1.60666103636e-08
SD,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107166815178,-2.8218686622e-07,-0.207767657523,-1.45814118769e-07
TN,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0535751551008,4.0857142378e-08,-0.184417564886,8.298912023e-08
TX,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246749405039,9.72251192447e-07,-0.0601126599653,5.86629416009e-07
UT,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642373701947,-2.07877725286e-07,-0.27232379599,-1.1222855989e-07
