Year,Month,State,Megawatthours,Temp,Count,price
2009,3,MA,4503127,35.3,3057800,15.74
2009,3,MD,5180467,43.1,2438436,13.27
2009,3,ME,924777,26.2,786594,13.33
2009,3,MI,8096999,31.6,4798431,8.84
2009,3,MN,5481453,26,2574714,8.1
2009,3,MO,6277973,46.5,3068243,6.86
2009,3,MS,3400889,57.6,1470940,8.97
2009,3,MT,1235711,28.3,571572,7.58
2009,3,NC,10158097,49.3,4832245,8.39
2009,3,ND,1173844,20,381432,6.32
2009,3,NE,2284260,37.4,1009823,7.11
2009,3,NH,856862,30.1,683562,15.22
2009,3,NJ,6196125,40.8,3893381,13.92
2009,3,NM,1623108,47.2,983317,8.37
2009,3,NV,2444542,40,1212988,9.79
2009,3,NY,11315913,33.1,7954881,14.39
2009,3,OH,12268160,42.3,5541663,8.92
2009,3,OK,4158644,52.1,1923468,6.45
2009,3,OR,4213548,36.4,1882201,7.36
2009,3,PA,12369466,38.2,5946291,9.42
2009,3,RI,665867,37.2,493794,12.91
2009,3,SC,5899414,54.1,2426185,8.32
2009,3,SD,951354,30,434630,7.14
2009,3,TN,7648145,50.3,3155168,9.23
2009,3,TX,25380423,59.5,11059930,10.02
2009,3,UT,2171113,39.2,1057380,6.32
2009,3,VA,8926177,45.1,3596574,8.94
2009,3,VT,466561,29.6,355815,12.78
2009,3,WA,8235676,35.3,3199964,6.71
2009,3,WI,5629543,30.1,2924559,9.15
2009,3,WV,2596536,44,1015600,6.69
2009,3,WY,1382459,30.8,323430,6.07
2009,4,AK,509119,24.1,317306,14.8
2009,4,AL,5785373,61.4,2490148,8.75
2009,4,AR,3008210,59.6,1519055,7.26
2009,4,AZ,4881014,57,2850809,9.04
2009,4,CA,19983832,54.3,14976204,12.17
2009,4,CO,3919318,42,2473949,7.9
2009,4,CT,2276015,49.3,1600340,18.09
2009,4,DC,840936,55.8,247204,13.05
2009,4,DE,838137,55,443812,12.25
2009,4,FL,15993491,69.6,9618895,11.46
2009,4,GA,9099365,61.8,4619986,8.38
2009,4,HI,784526,65.6,474263,18.97
2009,4,IA,3333170,47,1544734,7.08
2009,4,ID,1624025,40.7,784659,6.16
2009,4,IL,10155015,51.4,5665032,9.34
2009,4,IN,7309588,51.5,3090479,7.7
2009,4,KS,2810003,52.1,1448839,7.9
2009,4,KY,7064228,55.8,2221868,6.34
2009,4,LA,5483500,65.5,2230097,7.41
2009,4,MA,4161333,48.3,3061328,15.56
2009,4,MD,4594479,54.8,2438307,12.86
2009,4,ME,857647,41.9,787069,12.77
2009,4,MI,7445186,43.1,4803738,8.6
2009,4,MN,4917638,41.8,2571134,7.89
2009,4,MO,5797349,53.4,3063817,6.83
2009,4,MS,3144496,62.8,1471581,8.96
2009,4,MT,1164288,39.8,570059,7.36
2009,4,NC,9090932,58.7,4833651,8.31
2009,4,ND,1004343,39.2,381140,6.45
2009,4,NE,2046769,46.1,980741,6.96
2009,4,NH,859666,44.4,684886,15.84
2009,4,NJ,5336073,52.5,3960464,13.9
2009,4,NM,1613610,51.7,987502,7.68
2009,4,NV,2400486,46.1,1212223,9.8
2009,4,NY,10642061,45.8,7958755,14.1
2009,4,OH,10906472,51.1,5523840,9.1
2009,4,OK,3826245,58.3,1924735,6.66
2009,4,OR,3691684,43.4,1877752,7.37
2009,4,PA,11111218,49.1,5944988,9.66
2009,4,RI,558402,49.4,494822,14.1
2009,4,SC,5301419,61.7,2428000,8.14
2009,4,SD,876235,42.3,434157,7.21
2009,4,TN,6891810,57.2,3149001,8.81
2009,4,TX,25230186,64.8,11054771,9.74
2009,4,UT,1978077,45.3,1057145,6.53
2009,4,VA,7752914,55.4,3596974,8.87
2009,4,VT,416254,43.3,356614,12.74
2009,4,WA,7464557,44.1,3186903,6.55
2009,4,WI,5065961,43,2935418,9.16
2009,4,WV,2246460,52.2,1013769,6.68
2009,4,WY,1370532,38.4,322874,5.95
2009,5,AK,481769,40.4,318002,15.26
2009,5,AL,6516992,71.2,2489532,8.61
2009,5,AR,3090736,67.5,1519659,7.31
2009,5,AZ,6353227,70.8,2844010,10.04
2009,5,CA,19871827,66.7,14594119,13.16
2009,5,CO,4046959,54.5,2473671,7.93
2009,5,CT,2204349,57.8,1599808,18.11
2009,5,DC,922421,65,247026,13.3
2009,5,DE,803114,63.8,443662,12.44
2009,5,FL,17872434,76.6,9625461,11.36
2009,5,GA,10119636,71.3,4622083,8.52
2009,5,HI,846814,69.4,474075,18.92
2009,5,IA,3232509,59.8,1545241,7.06
2009,5,ID,1842004,50.8,785216,6.02
2009,5,IL,10286783,62.8,5658366,9.25
2009,5,IN,7527775,62,3083260,7.71
2009,5,KS,2977186,63,1452842,7.98
2009,5,KY,6704186,64.8,2223305,6.42
2009,5,LA,6098552,74.3,2230176,7.32
2009,5,MA,4163286,57,3045070,15.42
2009,5,MD,4659810,63.4,2439596,13.15
2009,5,ME,877376,51.1,787263,12.45
2009,5,MI,7351772,53.7,4811646,9.54
2009,5,MN,4786633,53.4,2570869,8.01
2009,5,MO,5861119,63.8,3062728,7.65
2009,5,MS,3489010,71.8,1472413,9.01
2009,5,MT,1065976,50.5,570583,7.54
2009,5,NC,9471381,67.5,4837308,8.29
2009,5,ND,906432,51.7,381791,6.87
2009,5,NE,2095886,59.1,982280,7.14
2009,5,NH,809542,53.3,689516,15.27
2009,5,NJ,5887709,61.3,3775354,14.04
2009,5,NM,1780656,63.6,987473,7.64
2009,5,NV,3086359,60.6,1209535,9.7
2009,5,NY,10583232,55.1,7952528,14.78
2009,5,OH,11002096,61.1,5509067,9.3
2009,5,OK,4185026,66,1925753,6.71
2009,5,OR,3599165,53.2,1881936,7.43
2009,5,PA,10896793,58.3,5934816,9.59
2009,5,RI,663170,57.8,494083,13.64
2009,5,SC,5893587,70.9,2428377,8.33
2009,5,SD,808573,55.8,436597,7.52
2009,5,TN,6937295,66.4,3153265,8.81
2009,5,TX,26511720,73.6,11040079,9.87
2009,5,UT,2124676,58.7,1058427,6.85
2009,5,VA,8018597,64.1,3596406,9.09
2009,5,VT,416810,52.5,356648,12.74
2009,5,WA,6854008,52.3,3189434,6.46
2009,5,WI,5156375,55.1,2924716,9.16
2009,5,WV,2189254,61.2,1013035,6.69
2009,5,WY,1343384,50,322818,6.05
2009,6,AK,470710,49.8,318932,15.52
2009,6,AL,7281392,79.4,2491912,9.66
2009,6,AR,3682347,78.8,1526975,7.63
2009,6,AZ,6608254,73,2840136,10.12
2009,6,CA,22028050,67.5,14998213,14.13
2009,6,CO,4072895,59.8,2476054,8.2
2009,6,CT,2287897,64,1597242,18.22
2009,6,DC,1028758,73.1,246435,13.25
2009,6,DE,885936,70.9,443914,12.23
2009,6,FL,20348502,81.9,9674288,11.34
2009,6,GA,11895035,79.8,4626443,9.44
2009,6,HI,873316,70.1,473160,19.06
2009,6,IA,3686685,68.9,1545064,7.67
2009,6,ID,1783259,56.3,785949,6.93
2009,6,IL,11937603,72.7,5649068,9.28
2009,6,IN,8232342,71.6,3090205,7.74
2009,6,KS,3667058,74.4,1452499,8.47
2009,6,KY,6893115,73.9,2226150,6.86
2009,6,LA,6982794,81.6,2239345,6.45
2009,6,MA,4120300,62.8,3045767,15.86
2009,6,MD,5176902,71,2439508,13.21
2009,6,ME,857790,58.7,787802,12.64
2009,6,MI,8117814,62.5,4807639,9.89
2009,6,MN,4952828,62.3,2573726,8.65
2009,6,MO,7062824,74.6,3062751,8.62
2009,6,MS,4032935,80.2,1475959,9.09
2009,6,MT,1100273,56.6,573203,7.66
2009,6,NC,11256750,75.1,4842544,8.38
2009,6,ND,891474,60.7,382535,7.18
2009,6,NE,2308926,66.8,1010963,7.85
2009,6,NH,795527,60.2,689757,15.42
2009,6,NJ,6420168,67.6,3928880,15.49
2009,6,NM,1860031,69,988294,8.33
2009,6,NV,3045279,62.4,1211138,10.27
2009,6,NY,11054676,62.1,7957875,15.89
2009,6,OH,12193927,69,5510106,9.42
2009,6,OK,5360641,79.1,1927593,7.02
2009,6,OR,3540085,58.4,1884049,7.46
2009,6,PA,11306362,65,5943002,9.98
2009,6,RI,581705,63.4,485019,14.92
2009,6,SC,6975540,79.1,2434403,8.59
2009,6,SD,828960,63.2,434438,7.67
2009,6,TN,7790440,75.6,3153710,8.87
2009,6,TX,31525789,81.7,11057066,10.27
2009,6,UT,2133618,62,1058109,7.51
2009,6,VA,9399511,71.6,3597534,9.23
2009,6,VT,430599,60.3,358395,12.7
2009,6,WA,6731543,59.9,3182865,6.4
2009,6,WI,5437175,63.6,2926109,9.77
2009,6,WV,2278080,68.4,1013170,6.63
2009,6,WY,1306051,55.4,323771,6.09
2009,7,AK,483181,56.1,319534,15.67
2009,7,AL,8437903,78.1,2491240,9.07
2009,7,AR,4442942,77.8,1532091,8.02
2009,7,AZ,8303803,82.8,2841923,10.38
2009,7,CA,24414205,77.6,15045987,15
2009,7,CO,4746909,66.9,2475827,8.83
2009,7,CT,2623191,68.7,1606285,18.07
2009,7,DC,1097025,74.9,246890,13.33
2009,7,DE,1025508,74.5,444054,12.29
2009,7,FL,22495789,81.7,9637368,11.47
2009,7,GA,13490925,78.5,4626977,9.34
2009,7,HI,885245,71,474689,20.06
2009,7,IA,3726358,68,1548037,8.82
2009,7,ID,2265790,65.8,787138,7.06
2009,7,IL,12148489,70.3,5638029,9.17
2009,7,IN,8408562,69.2,3090696,7.77
2009,7,KS,3812451,75.6,1457602,8.3
2009,7,KY,7131093,71.8,2223006,7.11
2009,7,LA,8057532,82.6,2240990,6.98
2009,7,MA,4583591,67.6,3053593,15.35
2009,7,MD,5774996,73.5,2438278,13.54
2009,7,ME,970200,63,788196,12.82
2009,7,MI,8348217,63.5,4801759,9.91
2009,7,MN,5376827,64.1,2577339,8.82
2009,7,MO,7420823,72.8,3062681,8.61
2009,7,MS,4820808,79.4,1476446,8.85
2009,7,MT,1161474,64.6,573928,7.68
2009,7,NC,12466885,75.2,4835029,8.8
2009,7,ND,945893,64.6,383249,7.14
2009,7,NE,2648657,70.2,1012776,8.32
2009,7,NH,884361,64,689919,15.38
2009,7,NJ,7026712,72,3922388,15.91
2009,7,NM,2097898,74.8,987888,8.55
2009,7,NV,3922144,74.1,1211658,11.5
2009,7,NY,12570164,65.2,7960438,16.48
2009,7,OH,12333528,68.5,5506693,9.58
2009,7,OK,5732431,80.8,1928775,7.36
2009,7,OR,4136842,68,1886067,7.51
2009,7,PA,12260295,66.8,5938887,9.82
2009,7,RI,679530,69.1,493314,13.21
2009,7,SC,7587127,78.9,2436867,8.73
2009,7,SD,904277,67.9,438967,7.74
2009,7,TN,8950358,73.7,3156564,8.59
2009,7,TX,36817135,84.1,11079583,10.02
2009,7,UT,2809233,73.2,1058079,7.49
2009,7,VA,9890124,71.9,3598476,8.92
2009,7,VT,466321,64,357955,12.7
2009,7,WA,6889047,67.5,3202100,6.47
2009,7,WI,5748467,63.7,2935558,9.62
2009,7,WV,2355388,67.8,1013572,6.52
2009,7,WY,1301419,63.6,324178,6.33
2009,8,AK,491709,49,319759,14.8
2009,8,AL,8065032,78,2491660,9.2
2009,8,AR,4333132,76.6,1532896,7.87
2009,8,AZ,8337618,79.7,2839025,10.39
2009,8,CA,24681491,74.8,14816376,14.91
2009,8,CO,4870453,64.8,2478137,8.86
2009,8,CT,2784290,71.7,1596617,18.02
2009,8,DC,1165963,78.3,246934,13.36
2009,8,DE,1078841,77.2,444671,12.38
2009,8,FL,21903731,82.1,9557095,11.37
2009,8,GA,13138686,78.8,4626351,9.24
2009,8,HI,922874,72.9,474170,22.19
2009,8,IA,3887928,68.3,1547430,8.37
2009,8,ID,2186716,63.8,787478,6.79
2009,8,IL,12624443,70.9,5644295,9.15
2009,8,IN,9157465,70.7,3085618,7.78
2009,8,KS,3808676,74.4,1453877,8.47
2009,8,KY,7405454,73.6,2227471,7.06
2009,8,LA,7853928,81.2,2242960,6.78
2009,8,MA,5339980,71,3050499,15.29
2009,8,MD,6177908,76.2,2438616,13.42
2009,8,ME,1028628,66.1,788639,12.98
2009,8,MI,8944946,65.4,4800132,10.09
2009,8,MN,5540188,64.2,2576605,8.8
2009,8,MO,7479417,72.6,3067915,8.6
2009,8,MS,4605232,78.7,1476699,8.8
2009,8,MT,1191325,63.4,573956,7.6
2009,8,NC,12644681,77.4,4837148,8.56
2009,8,ND,956856,64.5,383614,7.12
2009,8,NE,2641607,69.4,1012800,7.99
2009,8,NH,1014218,67,691341,14.63
2009,8,NJ,8324827,74.9,3942058,15.57
2009,8,NM,2098136,72.2,988772,8.68
2009,8,NV,3692910,70.2,1213373,11.48
2009,8,NY,13468857,67.9,7959327,16.43
2009,8,OH,13424635,71,5503545,9.55
2009,8,OK,5680975,78.9,1930373,7.39
2009,8,OR,3819609,65.3,1885230,7.37
2009,8,PA,13201845,70,5938596,9.93
2009,8,RI,805285,72.6,479397,13.26
2009,8,SC,7625559,80,2431826,8.56
2009,8,SD,924051,67.4,437345,7.67
2009,8,TN,8862153,74.9,3162736,8.65
2009,8,TX,36275885,83.3,11071850,9.85
2009,8,UT,2624162,69.7,1059410,7.38
2009,8,VA,10549639,75.2,3601983,8.99
2009,8,VT,489626,66.2,357955,12.76
2009,8,WA,6952209,65.4,3193660,6.48
2009,8,WI,5899623,64.8,2933247,9.5
2009,8,WV,2597224,71.3,1013934,6.64
2009,8,WY,1264570,61.8,324295,6.33
2009,9,AK,481449,41.6,320333,15.26
2009,9,AL,7422653,75,2491542,8.7
2009,9,AR,3896955,71.3,1532475,7.45
2009,9,AZ,7426753,74.1,2840268,10.09
2009,9,CA,24862939,73,14801842,14.72
2009,9,CO,4415205,57.6,2476659,8.93
2009,9,CT,2537634,61,1597676,17.87
2009,9,DC,910772,68.4,247492,13.32
2009,9,DE,1048184,66.9,444585,12.06
2009,9,FL,21486125,80.5,9618100,11.39
2009,9,GA,11485082,74.5,4625731,8.91
2009,9,HI,881266,70.9,474795,22.58
2009,9,IA,3410205,63.3,1547508,7.8
2009,9,ID,1845558,60.1,788306,6.62
2009,9,IL,11299954,65.9,5628928,9.14
2009,9,IN,8206711,65.5,3095872,7.6
2009,9,KS,3198443,65.3,1450628,8.22
2009,9,KY,7397543,69,2227793,6.48
2009,9,LA,7494454,77.4,2241897,6.69
2009,9,MA,4439506,59.8,3049587,15.79
2009,9,MD,4896730,66.4,2439992,13.02
2009,9,ME,925677,54.9,788560,12.47
2009,9,MI,8130288,60.8,4640921,9.72
2009,9,MN,5196429,62.6,2576492,7.96
2009,9,MO,6417900,66.6,3066301,7.79
2009,9,MS,4256982,75.8,1475938,8.8
2009,9,MT,1110064,60.7,573202,7.65
2009,9,NC,10979726,69.6,4839757,8.74
2009,9,ND,921869,63.3,380529,7.06
2009,9,NE,2297861,61.8,1013042,7.72
2009,9,NH,938153,56,690096,14.58
2009,9,NJ,6346134,64.7,3960586,14.93
2009,9,NM,1874242,63.9,988805,8.13
2009,9,NV,3245704,66.7,1211972,11.43
2009,9,NY,12326228,58.4,7958340,16.44
2009,9,OH,11572491,64.6,5502400,9.05
2009,9,OK,4500886,70.1,1930766,7.26
2009,9,OR,3645760,61.4,1887199,7.45
2009,9,PA,11296053,61.4,5940943,9.61
2009,9,RI,540157,61.7,492973,14.87
2009,9,SC,6627427,73.8,2436132,8.41
2009,9,SD,852883,63,436245,7.64
2009,9,TN,8505408,70.6,3159824,8.5
2009,9,TX,32093920,74.1,11089555,9.64
2009,9,UT,2484673,64.3,1060792,7.22
2009,9,VA,8460140,66.6,3605106,9.06
2009,9,VT,436853,55.8,358338,12.81
2009,9,WA,6689841,59.9,3196860,6.47
2009,9,WI,5313785,61.4,2930975,9.53
2009,9,WV,2273256,64.3,1014597,6.45
2009,9,WY,1258395,57.4,324555,6.29
2009,10,AK,507573,30.5,319794,14.8
2009,10,AL,6396993,62.8,2490842,8.04
2009,10,AR,3406579,57,1529431,7.29
2009,10,AZ,5836241,59.4,2848253,9.74
2009,10,CA,22723895,58.1,15036554,13.23
2009,10,CO,4177526,40.8,2479739,8.79
2009,10,CT,2281636,49.5,1598871,18.13
2009,10,DC,866139,56.4,249350,13.36
2009,10,DE,857757,56.6,444127,12.03
2009,10,FL,19867933,75.3,9581996,11.4
2009,10,GA,10120549,64.1,4624423,8.65
2009,10,HI,912733,71.4,474793,23.57
2009,10,IA,3340902,44.9,1549459,7.02
2009,10,ID,1660607,39.5,788340,6.53
2009,10,IL,10632372,50.1,5635430,8.96
2009,10,IN,7908440,50.5,3091717,7.36
2009,10,KS,2874538,48.8,1449040,7.94
2009,10,KY,7555549,53.8,2229051,6.07
2009,10,LA,6870217,66.7,2241634,6.68
2009,10,MA,4379698,48.4,3081338,15
2009,10,MD,4598464,55.4,2441079,12.77
2009,10,ME,991327,41.2,787913,12.55
2009,10,MI,8086396,44.6,4796336,9.32
2009,10,MN,5191459,39.9,2579758,7.94
2009,10,MO,5980704,50.9,3064888,6.97
2009,10,MS,3866285,62.6,1474484,8.63
2009,10,MT,1136299,36.4,572726,7.68
2009,10,NC,9581003,58.9,4841620,8.68
2009,10,ND,1007430,38,384141,6.66
2009,10,NE,2173114,42.3,986817,7.04
2009,10,NH,841401,43.4,690011,14.81
2009,10,NJ,5706246,53.4,3960826,13.7
2009,10,NM,1740169,52.5,989597,8.06
2009,10,NV,2562090,47.9,1212629,10.29
2009,10,NY,10938845,45.9,7970230,15.77
2009,10,OH,11632246,50,5504441,8.78
2009,10,OK,4017311,54.8,1930859,7.1
2009,10,OR,3683604,45.1,1885893,7.54
2009,10,PA,11104815,48.6,5943287,9.52
2009,10,RI,601484,50.7,487659,14.12
2009,10,SC,5841641,62.2,2436131,8.4
2009,10,SD,840673,39.5,439849,7.5
2009,10,TN,7330339,56.2,3154504,8.36
2009,10,TX,27872072,64.2,11107112,9.39
2009,10,UT,2144331,45.7,1061848,6.89
2009,10,VA,8078592,55.3,3607085,8.69
2009,10,VT,442809,42.9,358336,12.98
2009,10,WA,6806773,44.2,3203820,6.55
2009,10,WI,5365714,42.2,2931202,9.16
2009,10,WV,2358443,51.3,1014814,6.75
2009,10,WY,1416356,35.1,324993,6.28
2009,11,AK,538874,7.4,318698,15.16
2009,11,AL,6141673,53.4,2491313,8.12
2009,11,AR,3162996,54,1525487,7.2
2009,11,AZ,5054801,52.9,2856519,8.76
2009,11,CA,19159063,50.9,14303681,11.36
2009,11,CO,4047908,37.8,2479541,8.71
2009,11,CT,2171228,46,1600007,17.95
2009,11,DC,838158,49.8,251280,12.91
2009,11,DE,810868,50.6,444198,12.02
2009,11,FL,17536981,66,9812358,11.52
2009,11,GA,9226154,55.6,4623200,8.29
2009,11,HI,846802,69.3,474472,23.24
2009,11,IA,3516255,43.4,1545878,6.84
2009,11,ID,1779506,33,787662,6.52
2009,11,IL,10421967,47.2,5658402,8.85
2009,11,IN,7780584,46.3,3091990,7.29
2009,11,KS,2799127,47.6,1453262,7.75
2009,11,KY,7004762,49.2,2229859,6.04
2009,11,LA,5903607,58.3,2239499,6.13
2009,11,MA,4234326,45.3,3043033,14.6
2009,11,MD,4544171,49.6,2443290,12.62
2009,11,ME,896461,38.5,788099,12.79
2009,11,MI,7871520,41,4788032,9.16
2009,11,MN,5128571,37.8,2572457,7.95
2009,11,MO,5866921,49.8,3067136,6.48
2009,11,MS,3359091,54.7,1473843,8.5
2009,11,MT,1121707,35.2,570797,7.5
2009,11,NC,9006886,52.7,4843953,8.38
2009,11,ND,1047839,36.4,383891,6.6
2009,11,NE,2235327,42.2,983803,6.7
2009,11,NH,823376,40,686118,14.71
2009,11,NJ,5428592,49.2,3973392,13.6
2009,11,NM,1697469,45.2,988961,7.52
2009,11,NV,2385992,40.7,1208274,9.13
2009,11,NY,10670570,41.8,7961599,14.67
2009,11,OH,11029327,46.1,5508548,8.7
2009,11,OK,3851500,53.6,1931064,6.48
2009,11,OR,3837820,38.2,1880161,7.73
2009,11,PA,10967830,44.8,5939126,9.41
2009,11,RI,570778,47.8,492867,14.19
2009,11,SC,5486473,55.5,2434490,8.42
2009,11,SD,867546,40,436440,7.36
2009,11,TN,6865442,50.5,3152179,8.05
2009,11,TX,23222924,57.3,11054149,9.24
2009,11,UT,2052307,39,1062849,6.18
2009,11,VA,7782066,49.5,3610299,8.73
2009,11,VT,420291,39.4,357950,12.66
2009,11,WA,7110107,38,3166070,6.71
2009,11,WI,5187435,40,2923882,9.22
2009,11,WV,2361900,46.9,1016169,7.03
2009,11,WY,1483977,33.9,322716,6.04
2009,12,AK,594006,10.2,319030,14.76
2009,12,AL,6964800,44.8,2493148,8.66
2009,12,AR,3621183,38.1,1525714,7.41
2009,12,AZ,5341392,39,2870201,8.65
2009,12,CA,21942679,41.8,15286390,12.21
2009,12,CO,4470019,20.4,2482197,8.44
2009,12,CT,2542608,30.1,1609884,17.77
2009,12,DC,986990,35.2,252462,13.07
2009,12,DE,899305,37.1,444859,12.02
2009,12,FL,17303614,60.4,9634076,11.29
2009,12,GA,10829918,46.2,4629250,8.43
2009,12,HI,837773,67.2,475584,23.28
2009,12,IA,4056369,19.8,1551303,7.02
2009,12,ID,2108741,19.8,789207,6.97
2009,12,IL,12244431,29.1,5654498,8.54
2009,12,IN,9001715,30.4,3104951,7.31
2009,12,KS,3308499,26.5,1452514,7.49
2009,12,KY,8310675,35.6,2236969,6.22
2009,12,LA,6199643,48.1,2241923,6.56
2009,12,MA,4671318,29,3065348,14.21
2009,12,MD,5648453,35.4,2446026,12.45
2009,12,ME,1003866,21.9,788379,13.29
2009,12,MI,8770574,23.6,4797934,9.64
2009,12,MN,5869130,12,2577568,7.99
2009,12,MO,7453319,30.6,3067625,6.54
2009,12,MS,3701395,44.3,1475281,8.32
2009,12,MT,1317370,12,572560,7.59
2009,12,NC,10899464,40.7,4849124,8.29
2009,12,ND,1285754,7.4,384809,6.29
2009,12,NE,2731270,18.6,987719,6.52
2009,12,NH,891091,23.2,687215,14.84
2009,12,NJ,6391962,34.4,3929092,13.85
2009,12,NM,1857502,31.6,991954,7.74
2009,12,NV,2649996,26,1213558,9.95
2009,12,NY,11903625,25.2,7990693,15.44
2009,12,OH,13241594,30.6,5517293,8.72
2009,12,OK,4821211,34.6,1933456,6.33
2009,12,OR,4803565,28.5,1884493,7.57
2009,12,PA,12703240,28.9,5948198,9.49
2009,12,RI,669018,32.1,487264,13.95
2009,12,SC,6442571,44.9,2438950,8.11
2009,12,SD,1046750,13.5,439771,7.25
2009,12,TN,7847470,37.9,3153195,8.01
2009,12,TX,27851900,43.1,11089955,9.36
2009,12,UT,2525313,21.6,1065073,6.19
2009,12,VA,10029835,35.7,3614665,8.75
2009,12,VT,508795,21.9,357048,13.03
2009,12,WA,8825340,26.6,3198316,6.71
2009,12,WI,5939938,18.2,2943298,9.15
2009,12,WV,2901333,32.3,1015043,6.9
2009,12,WY,1522729,14.5,327224,5.97
2010,1,AK,597803,1.5,319022,14.32
2010,1,AL,8086522,40,2485960,8.54
2010,1,AR,4252192,36.5,1519724,7.49
2010,1,AZ,5414020,42.2,2865794,8.54
2010,1,CA,20256041,45.2,14425408,12.29
2010,1,CO,4477792,26.1,2484810,8.55
2010,1,CT,2848006,27,1626684,17.63
2010,1,DC,988240,33.4,253428,13.08
2010,1,DE,1089421,33.3,445875,11.58
2010,1,FL,20264386,52.5,9606876,8.58
2010,1,GA,12804669,41.8,4582236,8.41
2010,1,HI,834491,67.6,474917,23.77
2010,1,IA,4100049,13.6,1548579,6.94
2010,1,ID,1999865,28.2,789662,6.6
2010,1,IL,13040239,21.5,5659560,8.67
2010,1,IN,9649413,23.9,3108424,7.25
2010,1,KS,3610636,27.2,1451783,7.55
2010,1,KY,8775745,29.8,2232682,6.33
2010,1,LA,7228383,45.6,2233391,7.47
2010,1,MA,4923503,25.9,3066299,14.29
2010,1,MD,6128757,32.2,2450559,12.74
2010,1,ME,1017191,20.3,788734,13.41
2010,1,MI,8832476,21.3,4781495,9.45
2010,1,MN,6069563,8.8,2575474,8.05
2010,1,MO,8107616,25.5,3074889,6.43
2010,1,MS,4387989,40.6,1466508,8.03
2010,1,MT,1365824,20.6,571521,7.61
2010,1,NC,12834196,36.6,4811046,8.43
2010,1,ND,1311337,9.7,384148,6.32
2010,1,NE,2747283,22.1,985002,6.53
2010,1,NH,1005395,21.1,703197,14.71
2010,1,NJ,6725035,31.2,3942660,14.25
2010,1,NM,1864059,33.6,994608,7.99
2010,1,NV,2567124,32.9,1212932,9.2
2010,1,NY,12479249,21.8,7979330,15.54
2010,1,OH,13917068,25,5516007,8.89
2010,1,OK,4920158,35.2,1928019,6.67
2010,1,OR,4129831,36.9,1882127,7.43
2010,1,PA,13772564,25.7,5944981,9.69
2010,1,RI,641628,28.4,494458,14.22
2010,1,SC,7453389,40.7,2415847,8.5
2010,1,SD,1135212,14.8,435751,7.14
2010,1,TN,9687678,32.8,3155013,7.73
2010,1,TX,30235389,44.4,11018124,9.43
2010,1,UT,2370752,27,1063993,6.4
2010,1,VA,10723672,32.7,3614484,8.79
2010,1,VT,520552,20.1,357109,12.95
2010,1,WA,8854879,36.3,3189468,6.66
2010,1,WI,6091810,15.1,2939430,9.57
2010,1,WV,3161342,27.7,1017686,7.28
2010,1,WY,1578332,22.2,325287,6.1
2010,2,AK,534177,10.8,318930,14.6
2010,2,AL,7427490,40.6,2488715,8.22
2010,2,AR,3944855,36.5,1519571,7.36
2010,2,AZ,4803033,44.3,2870624,8.68
2010,2,CA,19038040,46.8,14328274,11.83
2010,2,CO,4050375,24.6,2486938,8.67
2010,2,CT,2466530,29.8,1618417,17.56
2010,2,DC,902386,30.9,253962,13.55
2010,2,DE,969737,31.4,446287,11.75
2010,2,FL,17291428,52.6,9588252,10.74
2010,2,GA,11149498,42.1,4588332,8.6
2010,2,HI,730950,66.5,474611,24.57
2010,2,IA,3683887,17.3,1548865,6.78
2010,2,ID,1745053,28.9,789566,6.51
2010,2,IL,11758332,25.7,5662532,8.73
2010,2,IN,8746937,25.7,3101274,7.33
2010,2,KS,2991842,29.9,1449704,7.94
2010,2,KY,8390868,30.6,2233895,6.48
2010,2,LA,6608239,44.8,2234220,7.76
2010,2,MA,4782704,29.3,3073075,14.06
2010,2,MD,5489973,30.8,2452574,12.91
2010,2,ME,898508,24.6,788623,13.3
2010,2,MI,8025787,23.1,4782728,9.36
2010,2,MN,5318275,12.8,2577404,8.22
2010,2,MO,7272615,28.4,3078149,6.49
2010,2,MS,3933869,40.7,1467788,8.17
2010,2,MT,1189119,21.1,571673,7.64
2010,2,NC,11330713,36.9,4814774,8.61
2010,2,ND,1188331,9.3,384927,6.69
2010,2,NE,2446521,23,984796,6.9
2010,2,NH,917826,25.3,703140,14.32
2010,2,NJ,5954081,31.1,3931241,14.06
2010,2,NM,1679919,35.1,994809,8.14
2010,2,NV,2239690,35.8,1212303,9.62
2010,2,NY,11573522,24.1,7971945,15.76
2010,2,OH,12580244,25.7,5516375,8.86
2010,2,OK,4344399,35.7,1928435,6.77
2010,2,OR,3799942,37.6,1883329,7.49
2010,2,PA,12495939,25.8,5944246,10.39
2010,2,RI,604398,31.3,497141,14.39
2010,2,SC,6651903,41.2,2416115,8.49
2010,2,SD,1015559,14.6,437655,7.34
2010,2,TN,8982003,33.7,3163072,7.68
2010,2,TX,26517691,44,11020940,9.49
2010,2,UT,2184937,29.9,1064577,6.4
2010,2,VA,9686062,31.9,3618001,8.89
2010,2,VT,458233,23.5,356895,13.11
2010,2,WA,7965966,38.5,3188967,6.68
2010,2,WI,5345092,20,2922230,9.64
2010,2,WV,2931208,27.2,1018827,7.34
2010,2,WY,1421043,21.5,326650,6.18
2010,3,AK,548428,9.8,320110,14.44
2010,3,AL,6923107,51.2,2490609,8.33
2010,3,AR,3643327,50.5,1523547,7.32
2010,3,AZ,5013318,49.2,2874099,8.71
2010,3,CA,20861122,49,14995778,12.18
